,OBJECTID,FIRE_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,MONTH
380119,380120,,1997,1997-07-01,182,,1,Lightning,,,,0.1,A,64.42395,-146.8021,14,MISSING/NOT SPECIFIED,AK,,,,7
380122,380123,,1997,1997-07-02,183,,1,Lightning,,,,0.1,A,64.40752,-146.8036,14,MISSING/NOT SPECIFIED,AK,,,,7
380123,380124,,1997,1997-07-02,183,,1,Lightning,,,,0.1,A,64.51662,-146.0197,14,MISSING/NOT SPECIFIED,AK,,,,7
380124,380125,,1997,1997-07-03,184,,1,Lightning,,,,8.0,B,64.78673,-146.1727,14,MISSING/NOT SPECIFIED,AK,,,,7
380125,380126,,1997,1997-07-03,184,,1,Lightning,,,,270.0,D,65.02876,-145.6373,14,MISSING/NOT SPECIFIED,AK,,,,7
380128,380129,,1997,1997-07-04,185,,1,Lightning,,,,10.0,C,64.13988,-147.2519,14,MISSING/NOT SPECIFIED,AK,,,,7
380132,380133,,1997,1997-07-05,186,,1,Lightning,,,,0.3,B,64.5479,-146.4199,14,MISSING/NOT SPECIFIED,AK,,,,7
380133,380134,,1997,1997-07-05,186,,1,Lightning,,,,530.0,E,64.94017,-144.3791,14,MISSING/NOT SPECIFIED,AK,,,,7
380136,380137,,1997,1997-07-08,189,,1,Lightning,,,,1.0,B,64.69777,-148.8208,14,MISSING/NOT SPECIFIED,AK,,,,7
380138,380139,,1997,1997-07-08,189,,1,Lightning,,,,0.1,A,64.97103,-148.0446,14,MISSING/NOT SPECIFIED,AK,,,,7
380139,380140,,1997,1997-07-08,189,,1,Lightning,,,,0.1,A,64.99117,-148.007,14,MISSING/NOT SPECIFIED,AK,,,,7
380152,380153,,1997,1997-07-30,211,,1,Lightning,,,,8.0,B,64.46403,-148.6602,14,MISSING/NOT SPECIFIED,AK,,,,7
380179,380180,,1997,1997-06-21,172,,1,Lightning,,,,0.1,A,63.77188,-144.9135,14,MISSING/NOT SPECIFIED,AK,,,,6
380181,380182,,1997,1997-07-02,183,,1,Lightning,,,,1480.0,F,64.43418,-144.5893,14,MISSING/NOT SPECIFIED,AK,,,,7
380196,380197,,1997,1997-07-02,183,,1,Lightning,,,,15360.0,G,63.55454,-141.7686,14,MISSING/NOT SPECIFIED,AK,,,,7
380197,380198,,1997,1997-07-02,183,,1,Lightning,,,,0.2,A,63.63116,-142.3283,14,MISSING/NOT SPECIFIED,AK,,,,7
380212,380213,,1997,1997-06-08,159,,1,Lightning,,,,4.5,B,64.97835,-147.795,14,MISSING/NOT SPECIFIED,AK,,,,6
380215,380216,,1997,1997-06-19,170,,1,Lightning,,,,0.5,B,65.02447,-146.8936,14,MISSING/NOT SPECIFIED,AK,,,,6
380218,380219,,1997,1997-06-23,174,,1,Lightning,,,,12.0,C,61.80436,-149.9534,14,MISSING/NOT SPECIFIED,AK,,,,6
380219,380220,,1997,1997-06-23,174,,1,Lightning,,,,25.0,C,59.29858,-157.8891,14,MISSING/NOT SPECIFIED,AK,,,,6
380220,380221,,1997,1997-06-23,174,,1,Lightning,,,,35.0,C,59.46854,-157.7903,14,MISSING/NOT SPECIFIED,AK,,,,6
380222,380223,,1997,1997-06-24,175,,1,Lightning,,,,90.0,C,59.34862,-157.7545,14,MISSING/NOT SPECIFIED,AK,,,,6
380223,380224,,1997,1997-06-24,175,,1,Lightning,,,,71760.0,G,61.04597,-156.8848,14,MISSING/NOT SPECIFIED,AK,,,,6
380224,380225,,1997,1997-06-24,175,,1,Lightning,,,,0.1,A,59.82135,-158.8355,14,MISSING/NOT SPECIFIED,AK,,,,6
380225,380226,,1997,1997-06-25,176,,1,Lightning,,,,30.0,C,62.56911,-156.9165,14,MISSING/NOT SPECIFIED,AK,,,,6
380226,380227,,1997,1997-06-25,176,,1,Lightning,,,,20280.0,G,59.93358,-157.9807,14,MISSING/NOT SPECIFIED,AK,,,,6
380227,380228,,1997,1997-06-26,177,,1,Lightning,,,,5079.0,G,60.15906,-158.4231,14,MISSING/NOT SPECIFIED,AK,,,,6
380229,380230,,1997,1997-06-30,181,,1,Lightning,,,,12.0,C,61.36312,-154.7242,14,MISSING/NOT SPECIFIED,AK,,,,6
380230,380231,,1997,1997-07-01,182,,1,Lightning,,,,0.1,A,64.42195,-146.9527,14,MISSING/NOT SPECIFIED,AK,,,,7
380231,380232,,1997,1997-07-02,183,,1,Lightning,,,,10.0,C,64.62306,-145.3737,14,MISSING/NOT SPECIFIED,AK,,,,7
380232,380233,,1997,1997-07-02,183,,1,Lightning,,,,102.0,D,64.46507,-146.2852,14,MISSING/NOT SPECIFIED,AK,,,,7
380233,380234,,1997,1997-07-02,183,,1,Lightning,,,,4222.0,F,64.65345,-146.0619,14,MISSING/NOT SPECIFIED,AK,,,,7
380234,380235,,1997,1997-07-02,183,,1,Lightning,,,,750.0,E,62.9747,-141.2885,14,MISSING/NOT SPECIFIED,AK,,,,7
380235,380236,,1997,1997-07-03,184,,1,Lightning,,,,1280.0,F,65.02297,-147.1216,14,MISSING/NOT SPECIFIED,AK,,,,7
380236,380237,,1997,1997-07-03,184,,1,Lightning,,,,2.0,B,65.0054,-146.9472,14,MISSING/NOT SPECIFIED,AK,,,,7
380237,380238,,1997,1997-07-04,185,,1,Lightning,,,,27900.0,G,61.05817,-158.9217,14,MISSING/NOT SPECIFIED,AK,,,,7
380238,380239,,1997,1997-07-04,185,,1,Lightning,,,,1.5,B,59.21097,-158.3442,14,MISSING/NOT SPECIFIED,AK,,,,7
380239,380240,,1997,1997-07-04,185,,1,Lightning,,,,190.0,D,60.53638,-155.3167,14,MISSING/NOT SPECIFIED,AK,,,,7
380240,380241,,1997,1997-07-04,185,,1,Lightning,,,,0.1,A,64.41228,-146.9601,14,MISSING/NOT SPECIFIED,AK,,,,7
380241,380242,,1997,1997-07-05,186,,1,Lightning,,,,47060.0,G,63.49145,-155.6275,14,MISSING/NOT SPECIFIED,AK,,,,7
380242,380243,,1997,1997-07-05,186,,1,Lightning,,,,0.5,B,64.97885,-147.3263,14,MISSING/NOT SPECIFIED,AK,,,,7
380243,380244,,1997,1997-07-05,186,,1,Lightning,,,,0.3,B,65.04741,-147.2344,14,MISSING/NOT SPECIFIED,AK,,,,7
380244,380245,,1997,1997-07-05,186,,1,Lightning,,,,1.1,B,63.42509,-143.7413,14,MISSING/NOT SPECIFIED,AK,,,,7
380245,380246,,1997,1997-07-05,186,,1,Lightning,,,,3.0,B,59.11589,-157.5599,14,MISSING/NOT SPECIFIED,AK,,,,7
380246,380247,,1997,1997-07-06,187,,1,Lightning,,,,1.5,B,63.38261,-143.6127,14,MISSING/NOT SPECIFIED,AK,,,,7
380251,380252,,1997,1997-07-17,198,,1,Lightning,,,,8.0,B,63.50872,-153.9174,14,MISSING/NOT SPECIFIED,AK,,,,7
380252,380253,,1997,1997-07-20,201,,1,Lightning,,,,5500.0,G,62.71834,-157.3092,14,MISSING/NOT SPECIFIED,AK,,,,7
380253,380254,,1997,1997-07-21,202,,1,Lightning,,,,290.0,D,63.41092,-155.695,14,MISSING/NOT SPECIFIED,AK,,,,7
380254,380255,,1997,1997-07-21,202,,1,Lightning,,,,180.0,D,61.39632,-159.1889,14,MISSING/NOT SPECIFIED,AK,,,,7
380255,380256,,1997,1997-07-21,202,,1,Lightning,,,,5130.0,G,61.41351,-159.0133,14,MISSING/NOT SPECIFIED,AK,,,,7
380256,380257,,1997,1997-07-22,203,,1,Lightning,,,,2340.0,F,63.36979,-156.2896,14,MISSING/NOT SPECIFIED,AK,,,,7
380257,380258,,1997,1997-07-22,203,,1,Lightning,,,,2.0,B,59.22795,-158.2169,14,MISSING/NOT SPECIFIED,AK,,,,7
380258,380259,,1997,1997-07-24,205,,1,Lightning,,,,12.8,C,62.20905,-156.1143,14,MISSING/NOT SPECIFIED,AK,,,,7
380259,380260,,1997,1997-07-28,209,,1,Lightning,,,,950.0,E,62.23759,-156.3765,14,MISSING/NOT SPECIFIED,AK,,,,7
380260,380261,,1997,1997-07-29,210,,1,Lightning,,,,400.0,E,62.12693,-156.0524,14,MISSING/NOT SPECIFIED,AK,,,,7
380261,380262,,1997,1997-07-30,211,,1,Lightning,,,,15.0,C,63.05742,-156.7362,14,MISSING/NOT SPECIFIED,AK,,,,7
380262,380263,,1997,1997-07-30,211,,1,Lightning,,,,0.2,A,62.70176,-155.94,14,MISSING/NOT SPECIFIED,AK,,,,7
380263,380264,,1997,1997-07-30,211,,1,Lightning,,,,0.1,A,62.99827,-156.7701,14,MISSING/NOT SPECIFIED,AK,,,,7
380265,380266,,1997,1997-08-04,216,,1,Lightning,,,,0.2,A,63.27502,-156.3159,14,MISSING/NOT SPECIFIED,AK,,,,8
380340,380341,,1998,1998-06-30,181,,1,Lightning,,,,240.0,D,62.28531,-154.7236,14,MISSING/NOT SPECIFIED,AK,,,,6
380435,380436,,1998,1998-05-31,151,,1,Lightning,,,,1.0,B,64.90366,-148.7981,14,MISSING/NOT SPECIFIED,AK,,,,5
380486,380487,,1998,1998-05-29,149,,1,Lightning,,,,175.0,D,64.49119,-143.8595,14,MISSING/NOT SPECIFIED,AK,,,,5
380499,380500,,1998,1998-05-22,142,,1,Lightning,,,,0.2,A,63.4011,-143.4816,14,MISSING/NOT SPECIFIED,AK,,,,5
380524,380525,WALKER FORK,1998,1998-06-03,154,,1,Lightning,,,,3381.0,F,64.06995,-141.3824,14,MISSING/NOT SPECIFIED,AK,,,,6
380525,380526,,1998,1998-06-13,164,,1,Lightning,,,,2.0,B,64.68129,-144.9259,14,MISSING/NOT SPECIFIED,AK,,,,6
380527,380528,WEST FORK,1998,1998-06-30,181,,1,Lightning,,,,5760.0,G,63.72474,-142.4397,14,MISSING/NOT SPECIFIED,AK,,,,6
380528,380529,,1998,1998-07-01,182,,1,Lightning,,,,19.2,C,65.26377,-147.3482,14,MISSING/NOT SPECIFIED,AK,,,,7
380529,380530,,1998,1998-07-01,182,,1,Lightning,,,,12.0,C,64.5182,-149.4956,14,MISSING/NOT SPECIFIED,AK,,,,7
380531,380532,GARDINER CREEK,1998,1998-07-02,183,,1,Lightning,,,,31360.0,G,63.17878,-141.4056,14,MISSING/NOT SPECIFIED,AK,,,,7
380533,380534,,1998,1998-07-05,186,,1,Lightning,,,,0.1,A,65.18224,-146.7084,14,MISSING/NOT SPECIFIED,AK,,,,7
380534,380535,,1998,1998-07-05,186,,1,Lightning,,,,18.0,C,65.18238,-147.1936,14,MISSING/NOT SPECIFIED,AK,,,,7
380535,380536,,1998,1998-07-10,191,,1,Lightning,,,,1.0,B,63.92931,-151.1973,14,MISSING/NOT SPECIFIED,AK,,,,7
380603,380604,,1999,1999-06-13,164,,1,Lightning,,,,0.1,A,61.69471,-149.6461,14,MISSING/NOT SPECIFIED,AK,,,,6
380611,380612,,1999,1999-06-16,167,,1,Lightning,,,,0.1,A,61.8201,-150.0576,14,MISSING/NOT SPECIFIED,AK,,,,6
380678,380679,,1999,1999-06-16,167,,1,Lightning,,,,2.0,B,62.63231,-154.1264,14,MISSING/NOT SPECIFIED,AK,,,,6
380679,380680,,1999,1999-07-10,191,,1,Lightning,,,,641.0,E,62.90886,-156.781,14,MISSING/NOT SPECIFIED,AK,,,,7
380708,380709,,2002,2002-07-17,198,,1,Lightning,,,,0.1,A,61.64455,-149.0752,14,MISSING/NOT SPECIFIED,AK,,,,7
380709,380710,,2002,2002-07-17,198,,1,Lightning,,,,0.1,A,62.08036,-150.2923,14,MISSING/NOT SPECIFIED,AK,,,,7
380710,380711,,2002,2002-07-18,199,,1,Lightning,,,,0.1,A,64.93902,-148.1431,14,MISSING/NOT SPECIFIED,AK,,,,7
380711,380712,,2002,2002-07-18,199,,1,Lightning,,,,75.0,C,59.87874,-157.1194,14,MISSING/NOT SPECIFIED,AK,,,,7
380718,380719,,1999,1999-05-25,145,,1,Lightning,,,,3.0,B,64.60588,-148.7228,14,MISSING/NOT SPECIFIED,AK,,,,5
380772,380773,,1999,1999-07-06,187,,1,Lightning,,,,0.5,B,65.09878,-147.861,14,MISSING/NOT SPECIFIED,AK,,,,7
380795,380796,,1999,1999-06-30,181,,1,Lightning,,,,1.0,B,64.16099,-145.3263,14,MISSING/NOT SPECIFIED,AK,,,,6
380796,380797,,1999,1999-07-02,183,,1,Lightning,,,,3.0,B,64.3939,-145.9328,14,MISSING/NOT SPECIFIED,AK,,,,7
380797,380798,,1999,1999-07-02,183,,1,Lightning,,,,4.5,B,64.27932,-145.7165,14,MISSING/NOT SPECIFIED,AK,,,,7
380803,380804,,1999,1999-06-28,179,,1,Lightning,,,,25.0,C,64.03143,-141.5462,14,MISSING/NOT SPECIFIED,AK,,,,6
380805,380806,,1999,1999-07-07,188,,1,Lightning,,,,0.1,A,63.52688,-143.267,14,MISSING/NOT SPECIFIED,AK,,,,7
380819,380820,MT.TERREL,1999,1999-06-12,163,,1,Lightning,,,,27354.0,G,63.75404,-141.4157,14,MISSING/NOT SPECIFIED,AK,,,,6
380820,380821,,1999,1999-06-12,163,,1,Lightning,,,,57576.0,G,63.38389,-141.027,14,MISSING/NOT SPECIFIED,AK,,,,6
380821,380822,,1999,1999-06-13,164,,1,Lightning,,,,10233.0,G,63.25167,-141.1324,14,MISSING/NOT SPECIFIED,AK,,,,6
380822,380823,,2002,2002-07-18,199,,1,Lightning,,,,0.1,A,61.21744,-155.1833,14,MISSING/NOT SPECIFIED,AK,,,,7
380823,380824,,2002,2002-07-18,199,,1,Lightning,,,,0.5,B,62.70745,-157.023,14,MISSING/NOT SPECIFIED,AK,,,,7
380824,380825,,2002,2002-07-18,199,,1,Lightning,,,,0.2,A,61.49914,-159.4346,14,MISSING/NOT SPECIFIED,AK,,,,7
380825,380826,,2002,2002-07-18,199,,1,Lightning,,,,1.5,B,61.72319,-159.3965,14,MISSING/NOT SPECIFIED,AK,,,,7
380826,380827,,2002,2002-07-18,199,,1,Lightning,,,,1.0,B,63.28727,-153.2484,14,MISSING/NOT SPECIFIED,AK,,,,7
380827,380828,,2002,2002-07-18,199,,1,Lightning,,,,80.0,C,61.6181,-156.3404,14,MISSING/NOT SPECIFIED,AK,,,,7
380828,380829,,2002,2002-07-18,199,,1,Lightning,,,,5.0,B,62.69073,-158.0038,14,MISSING/NOT SPECIFIED,AK,,,,7
380829,380830,,2002,2002-07-19,200,,1,Lightning,,,,25.0,C,60.04869,-157.4782,14,MISSING/NOT SPECIFIED,AK,,,,7
380831,380832,,1999,1999-06-14,165,,1,Lightning,,,,20.0,C,64.5068,-146.1828,14,MISSING/NOT SPECIFIED,AK,,,,6
380832,380833,BIG OL MONSTER,1999,1999-06-19,170,,1,Lightning,,,,23202.0,G,65.58458,-141.0115,14,MISSING/NOT SPECIFIED,AK,,,,6
380833,380834,,1999,1999-06-27,178,,1,Lightning,,,,0.1,A,64.85826,-147.3878,14,MISSING/NOT SPECIFIED,AK,,,,6
380834,380835,,1999,1999-06-27,178,,1,Lightning,,,,0.1,A,64.89277,-147.2544,14,MISSING/NOT SPECIFIED,AK,,,,6
380838,380839,,1999,1999-07-04,185,,1,Lightning,,,,0.1,A,64.97036,-147.2654,14,MISSING/NOT SPECIFIED,AK,,,,7
380839,380840,,1999,1999-07-04,185,,1,Lightning,,,,40.0,C,65.19747,-147.8904,14,MISSING/NOT SPECIFIED,AK,,,,7
380840,380841,,1999,1999-07-04,185,,1,Lightning,,,,15.0,C,64.55557,-146.8939,14,MISSING/NOT SPECIFIED,AK,,,,7
380841,380842,,1999,1999-07-04,185,,1,Lightning,,,,0.1,A,64.91351,-147.2748,14,MISSING/NOT SPECIFIED,AK,,,,7
380842,380843,,1999,1999-07-04,185,,1,Lightning,,,,0.3,B,64.89232,-146.7346,14,MISSING/NOT SPECIFIED,AK,,,,7
380843,380844,,1999,1999-07-04,185,,1,Lightning,,,,0.5,B,65.15968,-147.836,14,MISSING/NOT SPECIFIED,AK,,,,7
380844,380845,,1999,1999-07-04,185,,1,Lightning,,,,7.0,B,65.00752,-148.2118,14,MISSING/NOT SPECIFIED,AK,,,,7
380845,380846,,1999,1999-07-04,185,,1,Lightning,,,,3.0,B,64.98455,-148.5002,14,MISSING/NOT SPECIFIED,AK,,,,7
380848,380849,MCCOY CREEK,1999,1999-07-05,186,,1,Lightning,,,,5100.0,G,64.46288,-146.3408,14,MISSING/NOT SPECIFIED,AK,,,,7
380849,380850,,1999,1999-07-06,187,,1,Lightning,,,,954.0,E,64.8242,-145.5506,14,MISSING/NOT SPECIFIED,AK,,,,7
381022,381023,SUSULATNA,2002,2002-05-26,146,,1,Lightning,,,,11881.0,G,63.69629,-155.4496,14,MISSING/NOT SPECIFIED,AK,,,,5
381023,381024,,2002,2002-05-26,146,,1,Lightning,,,,60.0,C,63.69403,-155.4632,14,MISSING/NOT SPECIFIED,AK,,,,5
381024,381025,COLORADO CREEK,2002,2002-05-26,146,,1,Lightning,,,,84015.0,G,63.6187,-155.8206,14,MISSING/NOT SPECIFIED,AK,,,,5
381025,381026,,2002,2002-05-26,146,,1,Lightning,,,,50.0,C,63.62047,-155.8029,14,MISSING/NOT SPECIFIED,AK,,,,5
381031,381032,,2002,2002-05-28,148,,1,Lightning,,,,7.0,B,63.59401,-155.0905,14,MISSING/NOT SPECIFIED,AK,,,,5
381034,381035,,2002,2002-05-27,147,,1,Lightning,,,,10857.0,G,63.87891,-156.3878,14,MISSING/NOT SPECIFIED,AK,,,,5
381037,381038,,2002,2002-05-28,148,,1,Lightning,,,,279.0,D,63.67794,-156.0233,14,MISSING/NOT SPECIFIED,AK,,,,5
381043,381044,,2002,2002-05-28,148,,1,Lightning,,,,25.0,C,63.29446,-156.6979,14,MISSING/NOT SPECIFIED,AK,,,,5
381059,381060,,2002,2002-06-05,156,,1,Lightning,,,,87.0,C,64.33816,-149.9953,14,MISSING/NOT SPECIFIED,AK,,,,6
381061,381062,,2002,2002-06-07,158,,1,Lightning,,,,2.0,B,65.06163,-147.9395,14,MISSING/NOT SPECIFIED,AK,,,,6
381062,381063,,2002,2002-06-07,158,,1,Lightning,,,,2.0,B,64.60737,-145.9639,14,MISSING/NOT SPECIFIED,AK,,,,6
381064,381065,UN CHENA,2002,2002-06-07,158,,1,Lightning,,,,4476.0,F,65.14999,-146.7097,14,MISSING/NOT SPECIFIED,AK,,,,6
381065,381066,,2002,2002-06-07,158,,1,Lightning,,,,10.0,C,63.82115,-155.3474,14,MISSING/NOT SPECIFIED,AK,,,,6
381090,381091,,2002,2002-06-19,170,,1,Lightning,,,,0.1,A,64.94125,-147.0618,14,MISSING/NOT SPECIFIED,AK,,,,6
381091,381092,,2002,2002-06-20,171,,1,Lightning,,,,4000.0,F,63.67873,-156.1245,14,MISSING/NOT SPECIFIED,AK,,,,6
381094,381095,HOHOLITNA,2002,2002-06-22,173,,1,Lightning,,,,1903.0,F,61.44103,-156.8517,14,MISSING/NOT SPECIFIED,AK,,,,6
381106,381107,,2002,2002-07-01,182,,1,Lightning,,,,5.0,B,61.25822,-157.7196,14,MISSING/NOT SPECIFIED,AK,,,,7
381107,381108,,2002,2002-07-01,182,,1,Lightning,,,,4.8,B,61.2941,-157.7354,14,MISSING/NOT SPECIFIED,AK,,,,7
381108,381109,,2002,2002-07-02,183,,1,Lightning,,,,3.0,B,63.59484,-155.1154,14,MISSING/NOT SPECIFIED,AK,,,,7
381115,381116,,2002,2002-07-10,191,,1,Lightning,,,,0.2,A,63.80607,-144.8362,14,MISSING/NOT SPECIFIED,AK,,,,7
381119,381120,,2002,2002-07-11,192,,1,Lightning,,,,2.0,B,61.87113,-151.1802,14,MISSING/NOT SPECIFIED,AK,,,,7
381120,381121,,2002,2002-07-11,192,,1,Lightning,,,,0.2,A,61.85394,-151.0623,14,MISSING/NOT SPECIFIED,AK,,,,7
381121,381122,,2002,2002-07-11,192,,1,Lightning,,,,0.1,A,61.8845,-151.3666,14,MISSING/NOT SPECIFIED,AK,,,,7
381133,381134,THURSDAY CREEK,2002,2002-07-16,197,,1,Lightning,,,,1701.0,F,61.7686,-150.6184,14,MISSING/NOT SPECIFIED,AK,,,,7
381134,381135,,2002,2002-07-16,197,,1,Lightning,,,,0.1,A,61.75175,-150.5858,14,MISSING/NOT SPECIFIED,AK,,,,7
381135,381136,,2002,2002-07-16,197,,1,Lightning,,,,0.1,A,61.75066,-150.5456,14,MISSING/NOT SPECIFIED,AK,,,,7
381137,381138,,2002,2002-07-17,198,,1,Lightning,,,,0.1,A,61.61781,-149.7012,14,MISSING/NOT SPECIFIED,AK,,,,7
381138,381139,,2002,2002-07-17,198,,1,Lightning,,,,2.5,B,63.66717,-144.7416,14,MISSING/NOT SPECIFIED,AK,,,,7
381139,381140,,2002,2002-07-17,198,,1,Lightning,,,,4.0,B,64.8959,-148.5992,14,MISSING/NOT SPECIFIED,AK,,,,7
381140,381141,,2002,2002-07-17,198,,1,Lightning,,,,60.0,C,63.35416,-153.5609,14,MISSING/NOT SPECIFIED,AK,,,,7
381142,381143,SOUTH FORK,2002,2002-07-17,198,,1,Lightning,,,,10000.0,G,63.27036,-156.1004,14,MISSING/NOT SPECIFIED,AK,,,,7
381146,381147,,2002,2002-07-21,202,,1,Lightning,,,,1.5,B,64.8025,-148.4792,14,MISSING/NOT SPECIFIED,AK,,,,7
381147,381148,,2002,2002-07-21,202,,1,Lightning,,,,3.0,B,61.2221,-156.5716,14,MISSING/NOT SPECIFIED,AK,,,,7
381148,381149,,2002,2002-07-21,202,,1,Lightning,,,,4.0,B,60.85697,-157.7065,14,MISSING/NOT SPECIFIED,AK,,,,7
381149,381150,,2002,2002-07-20,201,,1,Lightning,,,,2.5,B,60.83588,-157.6628,14,MISSING/NOT SPECIFIED,AK,,,,7
381154,381155,,2002,2002-07-27,208,,1,Lightning,,,,0.1,A,63.42609,-154.42,14,MISSING/NOT SPECIFIED,AK,,,,7
381155,381156,,2002,2002-07-31,212,,1,Lightning,,,,18.0,C,59.79307,-151.2001,14,MISSING/NOT SPECIFIED,AK,,,,7
381156,381157,,2002,2002-07-31,212,,1,Lightning,,,,0.1,A,59.84557,-151.3464,14,MISSING/NOT SPECIFIED,AK,,,,7
381160,381161,,2002,2002-08-02,214,,1,Lightning,,,,0.1,A,62.09499,-151.5498,14,MISSING/NOT SPECIFIED,AK,,,,8
381162,381163,,2002,2002-08-02,214,,1,Lightning,,,,0.1,A,61.97374,-151.4174,14,MISSING/NOT SPECIFIED,AK,,,,8
381169,381170,,2002,2002-08-08,220,,1,Lightning,,,,0.1,A,61.61709,-149.8592,14,MISSING/NOT SPECIFIED,AK,,,,8
381170,381171,,2002,2002-08-08,220,,1,Lightning,,,,0.1,A,61.62841,-149.8663,14,MISSING/NOT SPECIFIED,AK,,,,8
381174,381175,,2002,2002-09-15,258,,1,Lightning,,,,0.5,B,61.67274,-146.0564,14,MISSING/NOT SPECIFIED,AK,,,,9
680784,680785,8 MILE M & M,2008,2008-06-07,159,,1,Lightning,2454626.5,161.0,,0.1,A,63.38333333,-142.45,14,MISSING/NOT SPECIFIED,AK,,,,6
680785,680786,SULLIVAN FIRE,2008,2008-06-07,159,,1,Lightning,2454712.5,247.0,,1344.0,F,64.01666667,-145.55,14,MISSING/NOT SPECIFIED,AK,,,,6
680788,680789,FOLGER CREEK,2008,2008-07-07,189,,1,Lightning,2454670.5,205.0,,504.8,E,63.48333333,-156.36666667,14,MISSING/NOT SPECIFIED,AK,,,,7
680789,680790,DISHNA,2008,2008-07-08,190,,1,Lightning,2454670.5,205.0,,268.7,D,62.88333333,-157.63333333,14,MISSING/NOT SPECIFIED,AK,,,,7
680793,680794,WINDY CREEK,2008,2008-07-11,193,,1,Lightning,2454669.5,204.0,,1.0,B,62.86666667,-157.46666667,14,MISSING/NOT SPECIFIED,AK,,,,7
680794,680795,JUNGJUK CREEK #3,2008,2008-07-14,196,,1,Lightning,2454661.5,196.0,,0.2,A,61.78333333,-158.31666667,14,MISSING/NOT SPECIFIED,AK,,,,7
680795,680796,JUNGJUK CREEK #2,2008,2008-07-14,196,,1,Lightning,2454661.5,196.0,,3.0,B,62.76666667,-158.3,14,MISSING/NOT SPECIFIED,AK,,,,7
680796,680797,CARLS BACKYARD,2009,2009-07-04,185,,1,Lightning,2455016.5,185.0,,0.1,A,64.88333333,-147.23333333,14,MISSING/NOT SPECIFIED,AK,,,,7
680804,680805,FOXHOLE,2009,2009-07-07,188,,1,Lightning,2455023.5,192.0,,2.0,B,64.96666667,-146.88333333,14,MISSING/NOT SPECIFIED,AK,,,,7
680819,680820,DENNISON FORK,2008,2008-06-10,162,,1,Lightning,2454658.5,193.0,,326.6,E,63.66666667,-141.96666667,14,MISSING/NOT SPECIFIED,AK,,,,6
680842,680843,JUNE CREEK,2009,2009-07-11,192,,1,Lightning,2455063.5,232.0,,164.0,D,64.1,-149.4,14,MISSING/NOT SPECIFIED,AK,,,,7
680847,680848,DEVILS ELBOW,2009,2009-07-13,194,,1,Lightning,2455025.5,194.0,,1.5,B,62.06666667,-156.31666667,14,MISSING/NOT SPECIFIED,AK,,,,7
680848,680849,UPPER HEALY RIVER,2009,2009-07-13,194,,1,Lightning,2455032.5,201.0,,61.0,C,64.06666667,-144.23333333,14,MISSING/NOT SPECIFIED,AK,,,,7
680851,680852,HILINE,2009,2009-07-16,197,,1,Lightning,2455029.5,198.0,,0.4,B,61.71666667,-150.41666667,14,MISSING/NOT SPECIFIED,AK,,,,7
680852,680853,G3,2009,2009-07-17,198,,1,Lightning,2455029.5,198.0,,0.1,A,61.63333333,-155.31666667,14,MISSING/NOT SPECIFIED,AK,,,,7
680853,680854,UPPER HEALY RIVER 2,2009,2009-07-17,198,,1,Lightning,2455031.5,200.0,,0.1,A,64.06666667,-144.23333333,14,MISSING/NOT SPECIFIED,AK,,,,7
680854,680855,ROLLING STONE,2009,2009-07-17,198,,1,Lightning,2455031.5,200.0,,0.1,A,64.43333333,-146.9,14,MISSING/NOT SPECIFIED,AK,,,,7
680858,680859,SAVAGE RIVER,2009,2009-07-19,200,,1,Lightning,2455031.5,200.0,,2.0,B,63.83333333,-149.53333333,14,MISSING/NOT SPECIFIED,AK,,,,7
680860,680861,MUSKEG CREEK,2009,2009-07-20,201,,1,Lightning,2455038.5,207.0,,44.0,C,61.65,-156.28333333,14,MISSING/NOT SPECIFIED,AK,,,,7
680864,680865,TAURUS,2009,2009-07-23,204,,1,Lightning,2455038.5,207.0,,0.1,A,64.9,-147.66666667,14,MISSING/NOT SPECIFIED,AK,,,,7
680869,680870,GAY GULCH,2009,2009-07-28,209,,1,Lightning,2455042.5,211.0,,0.1,A,64.93333333,-147.25,14,MISSING/NOT SPECIFIED,AK,,,,7
680885,680886,OTTERTAIL CREEK,2009,2009-08-04,216,,1,Lightning,2455053.5,222.0,,20.0,C,65.03333333,-145.88333333,14,MISSING/NOT SPECIFIED,AK,,,,8
680896,680897,NEUBERGER MOUNTAIN,2009,2009-09-09,252,,1,Lightning,2455103.5,272.0,,0.5,B,63.3,-143.36666667,14,MISSING/NOT SPECIFIED,AK,,,,9
680910,680911,DISH WINDY,2008,2008-07-22,204,,1,Lightning,2454669.5,204.0,,0.1,A,62.86666667,-157.5,14,MISSING/NOT SPECIFIED,AK,,,,7
680913,680914,STONY,2008,2008-07-27,209,,1,Lightning,2454674.5,209.0,,3.0,B,61.15,-154.53333333,14,MISSING/NOT SPECIFIED,AK,,,,7
680918,680919,CLARK'S ROAD,2008,2008-08-08,221,,1,Lightning,2454686.5,221.0,,0.1,A,61.65,-149.68333333,14,MISSING/NOT SPECIFIED,AK,,,,8
